country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-04-14,-6,4,93,-24,-26,6
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-04-15,-8,1,88,-25,-23,6
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-04-16,-12,8,133,-24,-23,5
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-04-17,-10,9,133,-26,2,2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-04-18,0,3,127,-18,0,1
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-04-19,-2,9,132,-22,-26,5
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-04-20,2,12,169,-15,-22,5
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-04-21,1,7,57,-25,-24,6
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-04-22,-1,2,71,-22,-21,5
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-04-23,-6,7,107,-25,-21,5
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-04-24,1,9,138,-22,2,1
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-04-25,6,2,74,-22,-2,1
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-04-26,0,7,86,-22,-24,5
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-04-27,4,8,117,-18,-20,4
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-04-28,4,10,107,-20,-21,4
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-04-29,22,28,132,-8,-20,0
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-04-30,-33,-17,227,-40,-75,15
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-01,14,22,160,-12,-3,1
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-02,12,4,83,-15,-3,0
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-03,6,12,71,-20,-24,5
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-04,-2,6,22,-23,-20,7
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-05,0,8,37,-24,-21,6
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-06,4,4,57,-17,-18,5
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-07,1,8,99,-18,-18,4
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-08,9,12,123,-10,2,1
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-09,17,11,65,-15,1,0
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-10,6,9,81,-17,-20,4
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-11,10,13,102,-14,-16,3
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-12,21,27,134,-6,-19,0
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-13,-17,-9,267,-30,-76,15
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-14,15,16,221,-28,-61,10
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-15,2,10,113,-21,-9,2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-16,9,4,80,-17,-3,0
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-17,3,9,68,-19,-22,5
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-18,10,14,138,-11,-17,3
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-19,7,11,112,-19,-18,4
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-20,6,7,95,-18,-16,4
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-21,1,13,132,-15,-15,2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-22,8,18,146,-17,1,0
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-23,-19,-4,96,-31,-10,2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-24,-30,-2,124,-42,-79,16
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-25,11,20,67,-16,-15,4
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-26,5,12,91,-20,-16,4
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-27,10,6,116,-14,-14,3
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-28,2,11,168,-13,-12,2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-29,12,15,240,-8,11,-2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-30,25,12,196,-7,6,-2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-05-31,22,25,153,-15,-18,2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-01,19,22,168,-11,-15,2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-02,15,20,140,-18,-17,3
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-03,13,11,105,-14,-15,3
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-04,15,18,233,-7,-13,0
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-05,-9,4,281,0,-1,-2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-06,26,18,153,-9,5,-2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-07,16,23,131,-17,-20,3
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-08,16,21,177,-12,-15,3
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-09,16,19,179,-14,-17,2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-10,16,12,182,-12,-15,2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-11,6,15,171,-14,-15,1
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-12,6,12,134,-13,6,-1
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-13,16,7,126,-14,5,-1
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-14,10,15,93,-19,-20,4
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-15,18,19,159,-11,-14,2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-16,19,17,196,-14,-17,2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-17,15,14,234,-6,-15,1
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-18,7,14,220,-7,-15,0
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-19,8,14,222,0,1,-3
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-20,5,9,75,-19,-3,0
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-21,20,23,132,-12,-21,2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-22,20,21,200,-4,-16,1
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-23,20,21,252,-6,-18,-1
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-24,19,14,215,-6,-16,1
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-25,8,14,202,-12,-15,0
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-26,3,13,174,-4,5,-3
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-27,17,13,165,-11,3,-2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-28,25,26,233,-13,-29,2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-29,23,23,265,-4,-25,1
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-06-30,36,30,276,-8,-28,0
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-07-01,30,22,226,-1,-27,2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-07-02,16,18,255,-5,-27,1
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-07-03,13,21,252,12,0,-4
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-07-04,26,19,230,5,-2,-2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-07-05,33,34,270,-7,-36,4
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-07-06,36,33,275,-5,-32,4
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-07-07,36,32,300,0,-34,2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-07-08,28,18,318,-2,-34,3
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-07-09,14,16,318,-7,-32,2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-07-10,15,23,236,10,-3,-3
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-07-11,31,21,276,9,-3,-2
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-07-12,44,38,432,-4,-45,3
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-07-13,45,39,524,3,-43,3
DK,Denmark,North Denmark Region,,,DK-81,,ChIJdaEzlL4lSUYRIFSorMmvAAM,2021-07-14,43,35,562,-2,-44,2
